Fecha,FCr_promedio_diario,FC_walk_observada,FC_walk_imputada,FC_walk_missing,FC_walk_fuente,Numero_pasos_por_dia,Total_hrs_monitorizadas,Hrs_sin_registro,hard_nowear_flag,soft_lowAct_flag
2022-07-21,61.0,88.5,88.5,0,observada,9704.0,14.0,10.0,0,0
2022-07-22,60.0,,92.0,1,roll_mediana,2335.0,14.0,10.0,0,0
2022-07-23,62.0,98.0,98.0,0,observada,6235.0,15.0,9.0,0,0
2022-07-24,64.0,,,1,sin_imputar_hard,357.16,2.0,22.0,1,0
2022-07-25,61.0,115.0,115.0,0,observada,4194.0,14.0,10.0,0,0
2022-07-26,60.0,103.0,103.0,0,observada,4275.0,12.0,12.0,0,0
2022-07-27,63.0,105.5,105.5,0,observada,3463.0,11.0,13.0,0,0
2022-07-28,59.0,,103.0,1,roll_mediana,4166.0,16.0,8.0,0,0
2022-07-29,64.0,110.25,110.25,0,observada,8439.0,17.0,7.0,0,0
2022-07-30,57.0,,105.5,1,roll_mediana,15478.430000000008,24.0,0.0,0,0
2022-07-31,82.33000000000001,,,1,sin_imputar_hard,431.0,2.0,22.0,1,0
2022-08-01,54.54,96.0,96.0,0,observada,4972.0,14.0,10.0,0,0
2022-08-02,60.0,,104.25,1,roll_mediana,2964.0,14.0,10.0,0,0
2022-08-03,58.0,100.0,100.0,0,observada,4889.0,14.0,10.0,0,0
2022-08-04,57.0,,,1,sin_imputar_hard,915.0,7.0,17.0,1,0
2022-08-05,60.0,,97.5,1,baseline_FCr,3425.0,13.0,11.0,0,0
2022-08-06,59.0,89.0,89.0,0,observada,4757.0,14.0,10.0,0,0
2022-08-07,69.19,,106.69,1,baseline_FCr,4478.0,14.0,10.0,0,0
2022-08-08,64.0,105.5,105.5,0,observada,4085.0,15.0,9.0,0,0
2022-08-09,58.0,,95.5,1,baseline_FCr,4478.0,14.0,10.0,0,0
2022-08-10,58.0,,95.5,1,baseline_FCr,4478.0,14.0,10.0,0,0
2022-08-11,65.0,,102.5,1,baseline_FCr,4033.0,13.0,11.0,0,0
2022-08-12,59.0,101.25,101.25,0,observada,3535.0,13.0,11.0,0,0
2022-08-13,63.0,90.0,90.0,0,observada,8094.19,15.0,9.0,0,0
2022-08-14,58.0,,95.5,1,baseline_FCr,285.01,14.0,10.0,0,0
2022-08-15,58.5952,92.5,92.5,0,observada,5464.0,16.0,8.0,0,0
2022-08-16,59.0,,96.5,1,baseline_FCr,4852.0,14.0,10.0,0,0
2022-08-17,63.0,102.0,102.0,0,observada,4693.0,15.0,9.0,0,0
2022-08-18,60.0,93.0,93.0,0,observada,3924.0,16.0,8.0,0,0
2022-08-19,67.0,106.0,106.0,0,observada,6684.0,14.0,10.0,0,0
2022-08-20,59.0,85.0,85.0,0,observada,3692.0,16.0,8.0,0,0
2022-08-21,59.0,159.0,159.0,0,observada,919.0,8.0,16.0,0,0
2022-08-22,58.0,109.0,109.0,0,observada,3734.0,16.0,8.0,0,0
2022-08-23,64.0,111.0,111.0,0,observada,6008.0,11.0,13.0,0,0
2022-08-24,65.0,103.0,103.0,0,observada,5458.0,14.0,10.0,0,0
2022-08-25,62.0,98.0,98.0,0,observada,3296.0,14.0,10.0,0,0
2022-08-26,58.0,96.0,96.0,0,observada,5351.0,14.0,10.0,0,0
2022-08-27,56.0,104.5,104.5,0,observada,4802.0,15.0,9.0,0,0
2022-08-28,60.0,97.5,97.5,0,observada,3174.0,14.0,10.0,0,0
2022-08-29,57.0,103.0,103.0,0,observada,7289.0,16.0,8.0,0,0
2022-08-30,56.0,102.5,102.5,0,observada,5471.0,13.0,11.0,0,0
2022-08-31,58.0,88.0,88.0,0,observada,3798.0,13.0,11.0,0,0
2022-09-01,50.84,92.0,92.0,0,observada,4033.0,14.0,10.0,0,0
2022-09-02,59.0,96.5,96.5,0,observada,4815.0,13.0,11.0,0,0
2022-09-03,57.0,,97.5,1,roll_mediana,4386.0,16.0,8.0,0,0
2022-09-04,63.0,,97.0,1,roll_mediana,4478.0,14.0,10.0,0,0
2022-09-05,58.0,99.5,99.5,0,observada,5212.0,13.0,11.0,0,0
2022-09-06,60.0,,96.5,1,roll_mediana,4243.0,12.0,12.0,0,0
2022-09-07,64.0,97.5,97.5,0,observada,3329.0,11.0,13.0,0,0
2022-09-08,61.0,80.0,80.0,0,observada,2348.0,14.0,10.0,0,0
2022-09-09,55.0,89.5,89.5,0,observada,8074.0,17.0,7.0,0,0
2022-09-10,64.9196,,93.5,1,roll_mediana,3753.0,13.0,11.0,0,0
2022-09-11,68.72,114.0,114.0,0,observada,3193.0,8.0,16.0,0,0
2022-09-12,59.0,91.5,91.5,0,observada,5548.0,16.0,8.0,0,0
2022-09-13,62.0,,,1,sin_imputar_hard,857.34,2.0,22.0,1,0
2022-09-14,62.0,100.5,100.5,0,observada,2919.0,14.0,10.0,0,0
2022-09-15,60.0,106.0,106.0,0,observada,4173.0,16.0,8.0,0,0
2022-09-16,58.0,94.0,94.0,0,observada,5127.0,16.0,8.0,0,0
2022-09-17,63.0,92.0,92.0,0,observada,7377.0,15.0,9.0,0,0
2022-09-18,63.0,83.0,83.0,0,observada,5641.0,14.0,10.0,0,0
2022-09-19,59.0,,93.0,1,roll_mediana,2730.0,10.0,14.0,0,0
2022-09-20,62.0,89.0,89.0,0,observada,5383.0,16.0,8.0,0,0
2022-09-21,65.0,98.0,98.0,0,observada,4338.0,14.0,10.0,0,0
2022-09-22,68.0,114.0,114.0,0,observada,5767.0,14.0,10.0,0,0
2022-09-23,56.0,98.5,98.5,0,observada,8927.37,17.0,7.0,0,0
2022-09-24,53.0,,95.0,1,roll_mediana,6092.0,20.0,4.0,0,0
2022-09-26,57.0,103.5,103.5,0,observada,3496.0,16.0,8.0,0,0
2022-09-27,59.0,,98.5,1,roll_mediana,4927.0,12.0,12.0,0,0
2022-09-28,63.0,93.0,93.0,0,observada,4427.0,11.0,13.0,0,0
2022-09-29,61.9665,103.0,103.0,0,observada,5110.0,13.0,11.0,0,0
2022-09-30,59.0,,103.0,1,roll_mediana,4347.0,13.0,11.0,0,0
2022-10-01,61.0,99.0,99.0,0,observada,3127.0,11.0,13.0,0,0
2022-10-02,55.0,87.0,87.0,0,observada,2562.0,5.0,19.0,1,0
2022-10-03,61.0,98.0,98.0,0,observada,5938.0,16.0,8.0,0,0
2022-10-04,57.5609,,98.0,1,roll_mediana,4508.0,13.0,11.0,0,0
2022-10-05,53.0,93.0,93.0,0,observada,6893.16,15.0,9.0,0,0
2022-10-06,60.0,,98.0,1,roll_mediana,5279.0,16.0,8.0,0,0
2022-10-07,64.7616,98.0,98.0,0,observada,4656.0,14.0,10.0,0,0
2022-10-08,64.0,,98.0,1,roll_mediana,3931.0,12.0,12.0,0,0
2022-10-09,63.0,90.0,90.0,0,observada,4849.0,18.0,6.0,0,0
2022-10-10,59.5484,93.0,93.0,0,observada,5450.0,16.0,8.0,0,0
2022-10-11,64.0,86.5,86.5,0,observada,3928.0,14.0,10.0,0,0
2022-10-12,65.0,110.0,110.0,0,observada,3797.0,14.0,10.0,0,0
2022-10-13,58.0,,93.0,1,roll_mediana,3884.0,13.0,11.0,0,0
2022-10-14,69.0,,,1,sin_imputar_hard,1697.0,6.0,18.0,1,0
2022-10-15,58.0,97.5,97.5,0,observada,6066.0,15.0,9.0,0,0
2022-10-16,58.0,,93.0,1,roll_mediana,4478.0,14.0,10.0,0,0
2022-10-17,65.0,95.0,95.0,0,observada,4599.0,15.0,9.0,0,0
2022-10-18,65.0,95.5,95.5,0,observada,3495.0,15.0,9.0,0,0
2022-10-19,66.0,106.0,106.0,0,observada,3267.0,8.0,16.0,0,0
2022-10-20,69.0,94.0,94.0,0,observada,2814.0,10.0,14.0,0,0
2022-10-21,65.0,92.0,92.0,0,observada,5426.0,12.0,12.0,0,0
2022-10-22,62.0,,95.25,1,roll_mediana,4046.0,11.0,13.0,0,0
2022-10-23,60.0,83.0,83.0,0,observada,872.0,7.0,17.0,1,0
2022-10-24,63.0,92.0,92.0,0,observada,6002.0,15.0,9.0,0,0
2022-10-25,63.0,100.5,100.5,0,observada,5283.0,14.0,10.0,0,0
2022-10-26,52.28,,93.0,1,roll_mediana,6683.0,17.0,7.0,0,0
2022-10-27,59.0,91.0,91.0,0,observada,3335.0,14.0,10.0,0,0
2022-10-28,58.0,95.0,95.0,0,observada,5443.0,13.0,11.0,0,0
2022-10-29,57.0,,,1,sin_imputar_hard,3191.0,7.0,17.0,1,0
2022-10-30,58.0,,92.0,1,roll_mediana,319.62,14.0,10.0,0,0
2022-10-31,64.0,94.0,94.0,0,observada,4756.0,14.0,10.0,0,0
2022-11-01,50.0,100.0,100.0,0,observada,3923.0,14.0,10.0,0,0
2022-11-02,60.0,,94.5,1,roll_mediana,5089.0,13.0,11.0,0,0
2022-11-03,65.0,,94.5,1,roll_mediana,3216.0,9.0,15.0,0,0
2022-11-04,64.0,99.5,99.5,0,observada,4696.0,13.0,11.0,0,0
2022-11-05,65.0,115.0,115.0,0,observada,6791.92,14.0,10.0,0,0
2022-11-06,57.0,90.0,90.0,0,observada,4519.0,15.0,9.0,0,0
2022-11-07,55.0,105.0,105.0,0,observada,2886.0,13.0,11.0,0,0
2022-11-08,60.0,110.0,110.0,0,observada,3314.0,9.0,15.0,0,0
2022-11-09,58.0,106.0,106.0,0,observada,4686.0,13.0,11.0,0,0
2022-11-10,63.0,95.0,95.0,0,observada,3981.0,12.0,12.0,0,0
2022-11-11,65.0,105.0,105.0,0,observada,4023.0,13.0,11.0,0,0
2022-11-12,58.0,,105.0,1,roll_mediana,787.6800000000001,14.0,10.0,0,0
2022-11-15,64.0,85.0,85.0,0,observada,4202.0,14.0,10.0,0,0
2022-11-16,64.0,92.0,92.0,0,observada,5134.0,12.0,12.0,0,0
2022-11-17,69.75,109.0,109.0,0,observada,2264.0,11.0,13.0,0,0
2022-11-18,64.0,91.0,91.0,0,observada,5372.0,12.0,12.0,0,0
2022-11-19,60.0,90.0,90.0,0,observada,4197.0,10.0,14.0,0,0
2022-11-20,58.0,,91.5,1,roll_mediana,4478.0,14.0,10.0,0,0
2022-11-21,69.0,,,1,sin_imputar_hard,1652.0,5.0,19.0,1,0
2022-11-22,62.0,79.0,79.0,0,observada,3918.0,12.0,12.0,0,0
2022-11-23,61.5583,110.0,110.0,0,observada,3317.0,11.0,13.0,0,0
2022-11-24,56.0,,91.0,1,roll_mediana,5330.0,13.0,11.0,0,0
2022-11-25,54.0,92.25,92.25,0,observada,4595.0,14.0,10.0,0,0
2022-11-26,61.0,99.5,99.5,0,observada,6298.0,9.0,15.0,0,0
2022-11-27,63.0,,95.875,1,roll_mediana,5146.0,15.0,9.0,0,0
2022-11-28,49.25,84.0,84.0,0,observada,6136.0,14.0,10.0,0,0
2022-11-29,55.0,,92.25,1,roll_mediana,5230.0,13.0,11.0,0,0
2022-11-30,61.0,96.0,96.0,0,observada,6712.0,12.0,12.0,0,0
2022-12-01,60.0,,94.125,1,roll_mediana,6294.0,14.0,10.0,0,0
2022-12-02,66.0,106.0,106.0,0,observada,5724.0,11.0,13.0,0,0
2022-12-03,63.0,88.0,88.0,0,observada,5475.0,14.0,10.0,0,0
2022-12-04,59.0,97.0,97.0,0,observada,1970.56,9.0,15.0,0,0
2022-12-05,59.0,107.5,107.5,0,observada,5853.0,13.0,11.0,0,0
2022-12-06,63.0,110.0,110.0,0,observada,6252.0,14.0,10.0,0,0
2022-12-07,62.0,90.5,90.5,0,observada,6156.0,15.0,9.0,0,0
2022-12-08,60.0,112.5,112.5,0,observada,7903.0,16.0,8.0,0,0
2022-12-09,62.0,102.0,102.0,0,observada,9098.919999999998,15.0,9.0,0,0
2022-12-10,50.0,99.0,99.0,0,observada,7195.0,15.0,9.0,0,0
2022-12-11,56.0,97.5,97.5,0,observada,3964.0,13.0,11.0,0,0
2022-12-12,61.0,103.0,103.0,0,observada,7092.0,13.0,11.0,0,0
2022-12-13,62.0,104.0,104.0,0,observada,6146.0,13.0,11.0,0,0
2022-12-14,64.0,98.0,98.0,0,observada,5317.0,14.0,10.0,0,0
2022-12-15,60.0,106.0,106.0,0,observada,4991.0,13.0,11.0,0,0
2022-12-16,57.0,97.0,97.0,0,observada,6808.0,14.0,10.0,0,0
2022-12-17,48.0,115.0,115.0,0,observada,4028.0,13.0,11.0,0,0
2022-12-18,58.0,,103.0,1,roll_mediana,4478.0,14.0,10.0,0,0
2022-12-19,59.0,89.5,89.5,0,observada,4856.0,14.0,10.0,0,0
2022-12-20,66.0,94.0,94.0,0,observada,5249.0,13.0,11.0,0,0
2022-12-21,60.0,,97.5,1,roll_mediana,3359.0,14.0,10.0,0,0
2022-12-22,57.0,102.5,102.5,0,observada,4224.0,15.0,9.0,0,0
2022-12-23,56.0,92.0,92.0,0,observada,4946.0,12.0,12.0,0,0
2022-12-24,58.0,111.0,111.0,0,observada,6837.0,16.0,8.0,0,0
2022-12-25,58.0,,94.0,1,roll_mediana,4478.0,14.0,10.0,0,0
2022-12-26,50.0,89.0,89.0,0,observada,4596.0,12.0,12.0,0,0
2022-12-27,57.0,86.0,86.0,0,observada,4772.0,14.0,10.0,0,0
2022-12-28,63.0,98.5,98.5,0,observada,2278.0,14.0,10.0,0,0
2022-12-29,53.0,,95.25,1,roll_mediana,3600.0,13.0,11.0,0,0
2022-12-30,66.0,90.5,90.5,0,observada,4751.0,13.0,11.0,0,0
2022-12-31,47.28,103.0,103.0,0,observada,4396.0,16.0,8.0,0,0
2023-01-01,74.32,,,1,sin_imputar_hard,497.56,2.0,22.0,1,0
2023-01-02,63.0,99.0,99.0,0,observada,4480.0,14.0,10.0,0,0
2023-01-03,65.0,,98.5,1,roll_mediana,1273.0,11.0,13.0,0,0
2023-01-04,69.0,106.0,106.0,0,observada,4410.0,13.0,11.0,0,0
2023-01-05,61.0,90.5,90.5,0,observada,2078.0,13.0,11.0,0,0
2023-01-06,60.0,82.0,82.0,0,observada,4870.0,15.0,9.0,0,0
2023-01-07,63.0,105.0,105.0,0,observada,5185.0,15.0,9.0,0,0
2023-01-08,59.0,111.0,111.0,0,observada,3510.0,9.0,15.0,0,0
2023-01-09,64.0,104.0,104.0,0,observada,5105.0,13.0,11.0,0,0
2023-01-10,64.0,101.0,101.0,0,observada,5061.0,12.0,12.0,0,0
2023-01-11,59.0,103.0,103.0,0,observada,4096.0,16.0,8.0,0,0
2023-01-12,62.0,91.0,91.0,0,observada,4276.0,14.0,10.0,0,0
2023-01-13,58.4953,89.5,89.5,0,observada,10187.199999999992,16.0,8.0,0,0
2023-01-14,60.0,93.0,93.0,0,observada,3640.0,15.0,9.0,0,0
2023-01-15,58.0,,101.0,1,roll_mediana,4478.0,14.0,10.0,0,0
2023-01-16,68.0,101.0,101.0,0,observada,6400.0,14.0,10.0,0,0
2023-01-17,63.0,95.0,95.0,0,observada,6204.0,12.0,12.0,0,0
2023-01-18,56.0,99.0,99.0,0,observada,3304.0,13.0,11.0,0,0
2023-01-19,61.0,113.0,113.0,0,observada,3882.0,13.0,11.0,0,0
2023-01-20,62.6175,103.0,103.0,0,observada,2893.0,11.0,13.0,0,0
2023-01-21,63.0,91.0,91.0,0,observada,2390.0,11.0,13.0,0,0
2023-01-23,50.24,120.0,120.0,0,observada,5075.0,15.0,9.0,0,0
2023-01-24,70.0,,101.0,1,roll_mediana,2724.0,8.0,16.0,0,0
2023-01-25,59.0,102.75,102.75,0,observada,3795.0,13.0,11.0,0,0
2023-01-26,57.0,104.0,104.0,0,observada,3110.0,13.0,11.0,0,0
