Fecha,FCr_promedio_diario,FC_walk_observada,FC_walk_imputada,FC_walk_missing,FC_walk_fuente,Numero_pasos_por_dia,Total_hrs_monitorizadas,Hrs_sin_registro,hard_nowear_flag,soft_lowAct_flag
2021-08-27,46.0,77.5,77.5,0,observada,6204.0,17.0,7.0,0,0
2021-08-28,45.0,82.0,82.0,0,observada,7835.0,16.0,8.0,0,0
2021-08-29,43.0,87.5,87.5,0,observada,7207.0,18.0,6.0,0,0
2021-08-30,42.0,103.0,103.0,0,observada,9396.0,15.0,9.0,0,0
2021-08-31,43.0,,82.0,1,roll_mediana,7041.0,14.0,10.0,0,0
2021-09-01,42.0,92.0,92.0,0,observada,10733.0,15.0,9.0,0,0
2021-09-02,48.0,,87.5,1,roll_mediana,7353.0,15.0,9.0,0,0
2021-09-03,44.0,68.0,68.0,0,observada,6395.0,15.0,9.0,0,0
2021-09-04,41.0,,87.5,1,roll_mediana,11175.0,17.0,7.0,0,0
2021-09-05,47.0,106.0,106.0,0,observada,7809.0,18.0,6.0,0,0
2021-09-06,39.29,,97.5,1,roll_mediana,7609.0,15.0,9.0,0,0
2021-09-07,42.0,84.0,84.0,0,observada,9415.0,16.0,8.0,0,0
2021-09-08,40.0,72.0,72.0,0,observada,11967.0,15.0,9.0,0,0
2021-09-09,46.0,74.0,74.0,0,observada,9129.0,16.0,8.0,0,0
2021-09-10,49.0,,74.0,1,roll_mediana,6175.0,17.0,7.0,0,0
2021-09-11,40.0,76.5,76.5,0,observada,9155.0,17.0,7.0,0,0
2021-09-12,46.0,,76.5,1,roll_mediana,4853.19,14.0,10.0,0,0
2021-09-13,40.0,,75.25,1,roll_mediana,8706.0,16.0,8.0,0,0
2021-09-14,43.0,66.0,66.0,0,observada,6372.0,16.0,8.0,0,0
2021-09-15,46.0,86.5,86.5,0,observada,7633.0,16.0,8.0,0,0
2021-09-16,48.0,,75.25,1,roll_mediana,8669.0,16.0,8.0,0,0
2021-09-17,47.0,83.0,83.0,0,observada,5784.0,18.0,6.0,0,0
2021-09-18,47.0,,79.75,1,roll_mediana,12221.89,18.0,6.0,0,0
2021-09-19,44.0,,78.7,1,baseline_FCr,6340.0,19.0,5.0,0,0
2021-09-20,45.0,79.0,79.0,0,observada,10238.0,17.0,7.0,0,0
2021-09-21,45.0,,81.0,1,roll_mediana,11145.0,15.0,9.0,0,0
2021-09-22,42.0,96.25,96.25,0,observada,11304.0,14.0,10.0,0,0
2021-09-23,51.13,,85.83000000000001,1,baseline_FCr,8806.0,16.0,8.0,0,0
2021-09-24,47.0,74.0,74.0,0,observada,6616.0,16.0,8.0,0,0
2021-09-25,41.0,,75.7,1,baseline_FCr,9731.0,18.0,6.0,0,0
2021-09-26,42.0,89.0,89.0,0,observada,8199.0,18.0,6.0,0,0
2021-09-27,42.0,,84.0,1,roll_mediana,11692.0,16.0,8.0,0,0
2021-09-28,48.0,77.0,77.0,0,observada,10868.0,16.0,8.0,0,0
2021-09-29,43.0,,83.0,1,roll_mediana,8503.0,16.0,8.0,0,0
2021-09-30,44.0,,78.7,1,baseline_FCr,8126.0,16.0,8.0,0,0
2021-10-01,42.0,80.25,80.25,0,observada,6236.0,17.0,7.0,0,0
2021-10-02,42.0,81.0,81.0,0,observada,9729.0,16.0,8.0,0,0
2021-10-03,47.0,,80.625,1,roll_mediana,8259.0,16.0,8.0,0,0
2021-10-04,43.0,50.0,50.0,0,observada,9437.0,15.0,9.0,0,0
2021-10-05,47.0,,78.625,1,roll_mediana,8733.0,15.0,9.0,0,0
2021-10-06,47.0,80.5,80.5,0,observada,8397.0,17.0,7.0,0,0
2021-10-07,46.0,,80.375,1,roll_mediana,9138.0,15.0,9.0,0,0
2021-10-08,48.0,78.0,78.0,0,observada,5442.0,16.0,8.0,0,0
2021-10-09,41.0,,79.25,1,roll_mediana,5565.0,16.0,8.0,0,0
2021-10-10,50.0,120.0,120.0,0,observada,8127.0,19.0,5.0,0,0
2021-10-11,43.0,,79.25,1,roll_mediana,11349.0,16.0,8.0,0,0
2021-10-12,44.0,79.0,79.0,0,observada,7852.0,15.0,9.0,0,0
2021-10-13,40.0,,79.75,1,roll_mediana,8349.0,15.0,9.0,0,0
2021-10-14,45.0,74.0,74.0,0,observada,7154.0,16.0,8.0,0,0
2021-10-15,41.0,,78.5,1,roll_mediana,5671.0,15.0,9.0,0,0
2021-10-16,44.0,85.5,85.5,0,observada,9951.0,16.0,8.0,0,0
2021-10-17,48.0,,82.25,1,roll_mediana,8864.0,17.0,7.0,0,0
2021-10-18,47.0,,81.7,1,baseline_FCr,11380.0,17.0,7.0,0,0
2021-10-19,48.0,74.0,74.0,0,observada,5596.0,12.0,12.0,0,0
2021-10-20,40.0,81.0,81.0,0,observada,8434.0,16.0,8.0,0,0
2021-10-21,38.6,79.5,79.5,0,observada,9045.0,16.0,8.0,0,0
2021-10-22,42.0,67.5,67.5,0,observada,5857.0,18.0,6.0,0,0
2021-10-23,42.0,,79.5,1,roll_mediana,13545.799999999996,16.0,8.0,0,0
2021-10-24,46.8449,70.5,70.5,0,observada,3710.9,14.0,10.0,0,0
2021-10-25,44.0,,74.0,1,roll_mediana,8290.0,16.0,8.0,0,0
2021-10-26,40.0,72.0,72.0,0,observada,7531.0,19.0,5.0,0,0
2021-10-27,46.0,75.5,75.5,0,observada,7717.0,15.0,9.0,0,0
2021-10-28,46.0,70.5,70.5,0,observada,7325.0,15.0,9.0,0,0
2021-10-29,42.0,65.25,65.25,0,observada,6658.0,15.0,9.0,0,0
2021-10-30,47.0,,70.5,1,roll_mediana,11304.0,15.0,9.0,0,0
2021-10-31,51.4,133.0,133.0,0,observada,7459.0,16.0,8.0,0,0
2021-11-01,47.0,,72.0,1,roll_mediana,7316.0,13.0,11.0,0,0
2021-11-02,43.0,86.0,86.0,0,observada,5502.0,15.0,9.0,0,0
2021-11-03,43.0,,75.5,1,roll_mediana,9956.0,16.0,8.0,0,0
2021-11-04,48.0,81.5,81.5,0,observada,6555.0,17.0,7.0,0,0
2021-11-05,45.0,,83.75,1,roll_mediana,5631.0,15.0,9.0,0,0
2021-11-06,48.0,119.0,119.0,0,observada,11536.98,19.0,5.0,0,0
2021-11-07,50.0,,102.5,1,roll_mediana,6038.0,17.0,7.0,0,0
2021-11-08,44.0,84.5,84.5,0,observada,7567.0,16.0,8.0,0,0
2021-11-09,45.0,,85.25,1,roll_mediana,6492.0,20.0,4.0,0,0
2021-11-10,48.0,73.0,73.0,0,observada,10303.0,16.0,8.0,0,0
2021-11-11,49.0,,83.0,1,roll_mediana,6241.0,12.0,12.0,0,0
2021-11-12,43.0,74.0,74.0,0,observada,6376.0,18.0,6.0,0,0
2021-11-13,40.0,,79.25,1,roll_mediana,7176.0,17.0,7.0,0,0
2021-11-14,44.0,75.0,75.0,0,observada,3503.0,15.0,9.0,0,0
2021-11-15,42.0,,74.5,1,roll_mediana,8588.0,17.0,7.0,0,0
2021-11-16,44.0,87.0,87.0,0,observada,5716.0,16.0,8.0,0,0
2021-11-17,46.0,,74.5,1,roll_mediana,9224.0,16.0,8.0,0,0
2021-11-18,41.0,68.0,68.0,0,observada,6960.0,16.0,8.0,0,0
2021-11-19,46.0,69.0,69.0,0,observada,4836.0,16.0,8.0,0,0
2021-11-20,38.58,,72.0,1,roll_mediana,9845.0,17.0,7.0,0,0
2021-11-21,48.0,85.0,85.0,0,observada,5159.0,17.0,7.0,0,0
2021-11-22,42.0,,77.0,1,roll_mediana,8850.0,16.0,8.0,0,0
2021-11-23,47.0,,77.0,1,roll_mediana,7483.0,16.0,8.0,0,0
2021-11-24,47.0,78.5,78.5,0,observada,6014.0,15.0,9.0,0,0
2021-11-25,46.0,72.0,72.0,0,observada,6919.0,16.0,8.0,0,0
2021-11-26,50.0,75.0,75.0,0,observada,6034.0,15.0,9.0,0,0
2021-11-27,45.0,,76.75,1,roll_mediana,4814.0,17.0,7.0,0,0
2021-11-28,45.0,72.5,72.5,0,observada,3361.0,13.0,11.0,0,0
2021-11-29,44.0,,73.75,1,roll_mediana,8551.0,16.0,8.0,0,0
2021-11-30,47.0,55.0,55.0,0,observada,5642.0,14.0,10.0,0,0
2021-12-01,41.0,89.5,89.5,0,observada,6408.0,22.0,2.0,0,0
2021-12-02,50.0,,72.5,1,roll_mediana,6757.0,14.0,10.0,0,0
2021-12-03,47.0,78.25,78.25,0,observada,4959.0,18.0,6.0,0,0
2021-12-04,40.0,,75.375,1,roll_mediana,10083.8,16.0,8.0,0,0
2021-12-05,53.0,102.0,102.0,0,observada,4602.0,19.0,5.0,0,0
2021-12-06,48.0,,83.875,1,roll_mediana,8230.0,16.0,8.0,0,0
2021-12-07,41.0,,83.875,1,roll_mediana,5476.0,16.0,8.0,0,0
2021-12-08,47.0,,81.7,1,baseline_FCr,6985.0,15.0,9.0,0,0
2021-12-09,52.0,,86.7,1,baseline_FCr,6895.0,14.0,10.0,0,0
2021-12-10,43.0,87.25,87.25,0,observada,6369.0,17.0,7.0,0,0
2021-12-11,49.0,81.0,81.0,0,observada,4430.0,14.0,10.0,0,0
2021-12-12,49.0,,83.7,1,baseline_FCr,9346.0,14.0,10.0,0,0
2021-12-13,48.0,96.0,96.0,0,observada,8494.0,13.0,11.0,0,0
2021-12-14,40.0,82.75,82.75,0,observada,6626.0,15.0,9.0,0,0
2021-12-15,46.0,,85.0,1,roll_mediana,8587.0,17.0,7.0,0,0
2021-12-16,50.0,,85.0,1,roll_mediana,7512.0,17.0,7.0,0,0
2021-12-17,46.0,89.0,89.0,0,observada,4893.0,14.0,10.0,0,0
2021-12-18,50.0,99.0,99.0,0,observada,2059.2,9.0,15.0,0,0
2021-12-19,54.0,,92.5,1,roll_mediana,4772.0,17.0,7.0,0,0
2021-12-20,50.0,81.0,81.0,0,observada,7900.0,14.0,10.0,0,0
2021-12-21,56.0,97.0,97.0,0,observada,6315.0,14.0,10.0,0,0
2021-12-22,47.0,100.5,100.5,0,observada,6214.0,12.0,12.0,0,0
2021-12-23,49.0,,97.0,1,roll_mediana,6180.0,16.0,8.0,0,0
2021-12-24,57.4,83.0,83.0,0,observada,6341.0,15.0,9.0,0,0
2021-12-25,55.0,,97.0,1,roll_mediana,5685.0,15.0,9.0,0,0
2021-12-26,50.0,71.0,71.0,0,observada,3476.0,13.0,11.0,0,0
2021-12-27,48.0,75.0,75.0,0,observada,7420.0,13.0,11.0,0,0
2021-12-28,48.0,97.0,97.0,0,observada,6143.0,15.0,9.0,0,0
2021-12-29,55.0,83.0,83.0,0,observada,7057.0,14.0,10.0,0,0
2021-12-30,44.0,,83.0,1,roll_mediana,7148.0,16.0,8.0,0,0
2021-12-31,54.0,80.0,80.0,0,observada,5466.0,15.0,9.0,0,0
2022-01-01,46.0,,80.0,1,roll_mediana,4542.0,17.0,7.0,0,0
2022-01-02,47.0,101.0,101.0,0,observada,1179.2,8.0,16.0,0,0
2022-01-03,45.0,90.0,90.0,0,observada,6884.0,14.0,10.0,0,0
2022-01-04,40.3,75.5,75.5,0,observada,6162.0,19.0,5.0,0,0
2022-01-05,47.0,82.5,82.5,0,observada,6779.0,15.0,9.0,0,0
2022-01-06,52.0,72.0,72.0,0,observada,7572.0,16.0,8.0,0,0
2022-01-07,55.0,70.0,70.0,0,observada,4968.0,13.0,11.0,0,0
2022-01-08,53.0,83.0,83.0,0,observada,5674.0,7.0,17.0,1,0
2022-01-09,50.0,,82.5,1,roll_mediana,3556.0,9.0,15.0,0,0
2022-01-10,47.0,,79.0,1,roll_mediana,7030.0,12.0,12.0,0,0
2022-01-11,44.8243,82.5,82.5,0,observada,5322.0,17.0,7.0,0,0
2022-01-12,53.0,84.5,84.5,0,observada,7717.0,15.0,9.0,0,0
2022-01-13,48.0,,82.5,1,roll_mediana,7002.0,17.0,7.0,0,0
2022-01-14,50.0,92.0,92.0,0,observada,5465.0,15.0,9.0,0,0
2022-01-15,53.0,81.25,81.25,0,observada,1378.0,12.0,12.0,0,0
2022-01-16,43.0,,83.5,1,roll_mediana,5213.0,17.0,7.0,0,0
2022-01-17,48.0,73.0,73.0,0,observada,6280.0,14.0,10.0,0,0
2022-01-18,49.0,73.0,73.0,0,observada,7037.0,14.0,10.0,0,0
2022-01-19,49.0,75.0,75.0,0,observada,6135.0,15.0,9.0,0,0
2022-01-20,45.0,90.5,90.5,0,observada,5438.0,15.0,9.0,0,0
2022-01-21,55.0,,78.125,1,roll_mediana,4586.0,10.0,14.0,0,0
2022-01-22,56.0,87.5,87.5,0,observada,2350.0,15.0,9.0,0,0
2022-01-23,81.19999999999997,,,1,sin_imputar_hard,3800.0,5.0,19.0,1,0
2022-01-24,51.0,115.0,115.0,0,observada,6391.0,13.0,11.0,0,0
2022-01-25,55.0,101.0,101.0,0,observada,7765.3,15.0,9.0,0,0
2022-01-26,51.0,90.0,90.0,0,observada,5637.0,13.0,11.0,0,0
2022-01-27,49.0,74.25,74.25,0,observada,2716.0,15.0,9.0,0,0
2022-01-28,41.0,91.0,91.0,0,observada,5863.0,16.0,8.0,0,0
2022-01-29,47.0,67.0,67.0,0,observada,1474.0,7.0,17.0,1,0
2022-01-30,46.0,,90.5,1,roll_mediana,3200.0,14.0,10.0,0,0
2022-01-31,46.0,70.5,70.5,0,observada,5915.0,10.0,14.0,0,0
2022-02-01,53.0,84.0,84.0,0,observada,4997.0,9.0,15.0,0,0
2022-02-02,50.0,74.5,74.5,0,observada,5694.0,10.0,14.0,0,0
2022-02-03,52.0,,74.375,1,roll_mediana,5138.0,15.0,9.0,0,0
2022-02-04,43.0,72.0,72.0,0,observada,9657.0,15.0,9.0,0,0
2022-02-05,52.0,99.0,99.0,0,observada,8797.0,9.0,15.0,0,0
2022-02-06,51.0,,74.5,1,roll_mediana,7154.0,16.0,8.0,0,0
2022-02-07,48.0,137.0,137.0,0,observada,7152.0,14.0,10.0,0,0
2022-02-08,56.246083,99.0,99.0,0,observada,8861.0,14.0,10.0,0,0
2022-02-09,47.0,84.5,84.5,0,observada,9102.0,17.0,7.0,0,0
2022-02-10,48.0,75.0,75.0,0,observada,5120.0,14.0,10.0,0,0
2022-02-11,42.0,89.0,89.0,0,observada,6656.0,17.0,7.0,0,0
2022-02-12,52.0,71.0,71.0,0,observada,6547.0,13.0,11.0,0,0
2022-02-13,51.0,110.25,110.25,0,observada,8253.0,18.0,6.0,0,0
2022-02-14,49.0,,89.0,1,roll_mediana,7879.0,13.0,11.0,0,0
2022-02-15,56.0,89.0,89.0,0,observada,7033.0,11.0,13.0,0,0
2022-02-16,47.0,90.0,90.0,0,observada,6982.0,17.0,7.0,0,0
2022-02-17,48.0,78.0,78.0,0,observada,5506.0,15.0,9.0,0,0
2022-02-18,52.0,82.5,82.5,0,observada,14998.0,19.0,5.0,0,0
2022-02-19,42.0,68.75,68.75,0,observada,2757.36,11.0,13.0,0,0
2022-02-20,49.0,,85.75,1,roll_mediana,11527.0,13.0,11.0,0,0
2022-02-21,44.0,110.5,110.5,0,observada,13986.0,17.0,7.0,0,0
2022-02-22,44.0,77.5,77.5,0,observada,16427.58,16.0,8.0,0,0
2022-02-23,47.0,,80.25,1,roll_mediana,13821.0,17.0,7.0,0,0
2022-02-24,47.0,63.5,63.5,0,observada,15737.0,17.0,7.0,0,0
2022-02-25,47.0,78.0,78.0,0,observada,9574.0,18.0,6.0,0,0
2022-02-26,43.0,84.5,84.5,0,observada,10603.0,16.0,8.0,0,0
2022-02-27,46.5402,,78.0,1,roll_mediana,8106.0,18.0,6.0,0,0
2022-02-28,41.27,80.0,80.0,0,observada,13361.0,17.0,7.0,0,0
2022-03-01,46.0,68.0,68.0,0,observada,12069.0,16.0,8.0,0,0
2022-03-02,47.0,75.0,75.0,0,observada,13104.0,16.0,8.0,0,0
2022-03-03,48.0,86.0,86.0,0,observada,11372.0,16.0,8.0,0,0
2022-03-04,40.0,73.0,73.0,0,observada,11900.0,19.0,5.0,0,0
2022-03-05,44.0,92.25,92.25,0,observada,10919.0,14.0,10.0,0,0
2022-03-06,47.0,81.0,81.0,0,observada,7541.0,16.0,8.0,0,0
2022-03-07,40.0,,80.0,1,roll_mediana,8753.0,15.0,9.0,0,0
2022-03-08,48.0,58.0,58.0,0,observada,7772.0,16.0,8.0,0,0
2022-03-09,44.0,74.0,74.0,0,observada,11402.0,17.0,7.0,0,0
2022-03-10,46.0,79.5,79.5,0,observada,8525.0,17.0,7.0,0,0
2022-03-11,44.0,88.0,88.0,0,observada,5353.0,14.0,10.0,0,0
2022-03-12,46.0,96.0,96.0,0,observada,10936.0,12.0,12.0,0,0
2022-03-13,51.9548,,80.25,1,roll_mediana,7346.0,15.0,9.0,0,0
2022-03-14,44.0,,79.5,1,roll_mediana,12545.0,17.0,7.0,0,0
2022-03-15,46.0,62.5,62.5,0,observada,8641.0,16.0,8.0,0,0
2022-03-16,48.0,63.25,63.25,0,observada,12974.0,17.0,7.0,0,0
2022-03-17,48.0,,79.5,1,roll_mediana,16119.999999999998,19.0,5.0,0,0
2022-03-18,44.0,76.0,76.0,0,observada,11790.0,19.0,5.0,0,0
2022-03-19,52.0,76.0,76.0,0,observada,8255.0,12.0,12.0,0,0
2022-03-20,48.0,117.5,117.5,0,observada,7885.0,18.0,6.0,0,0
2022-03-21,48.0,113.0,113.0,0,observada,10678.0,13.0,11.0,0,0
2022-03-22,46.0,93.0,93.0,0,observada,11328.0,16.0,8.0,0,0
2022-03-23,48.0,88.0,88.0,0,observada,12376.0,16.0,8.0,0,0
2022-03-24,48.0,69.5,69.5,0,observada,13182.0,18.0,6.0,0,0
2022-03-25,45.0,74.0,74.0,0,observada,11259.0,17.0,7.0,0,0
2022-03-26,54.1,95.25,95.25,0,observada,5151.4,8.0,16.0,0,0
2022-03-27,46.0,,93.0,1,roll_mediana,5420.0,13.0,11.0,0,0
2022-03-28,45.0,,90.5,1,roll_mediana,14026.0,17.0,7.0,0,0
2022-03-29,51.0,,88.0,1,roll_mediana,10590.0,15.0,9.0,0,0
2022-03-30,47.0,75.5,75.5,0,observada,14643.0,17.0,7.0,0,0
2022-03-31,46.0,72.0,72.0,0,observada,12991.0,19.0,5.0,0,0
2022-04-01,48.0,80.0,80.0,0,observada,2202.96,3.0,21.0,1,0
2022-04-02,46.0,,77.75,1,roll_mediana,13660.0,14.0,10.0,0,0
2022-04-03,47.0,72.0,72.0,0,observada,12430.0,16.0,8.0,0,0
2022-04-04,49.0,84.0,84.0,0,observada,8768.0,13.0,11.0,0,0
2022-04-05,50.0,92.0,92.0,0,observada,11540.0,17.0,7.0,0,0
2022-04-06,52.0,83.0,83.0,0,observada,15202.0,17.0,7.0,0,0
2022-04-07,45.0,90.0,90.0,0,observada,14346.0,15.0,9.0,0,0
2022-04-08,44.0,82.75,82.75,0,observada,16551.16,19.0,5.0,0,0
2022-04-09,45.0,73.5,73.5,0,observada,5771.0,10.0,14.0,0,0
2022-04-10,42.0,,83.0,1,roll_mediana,3640.0,16.0,8.0,0,0
2022-04-11,40.0,,83.5,1,roll_mediana,5899.0,13.0,11.0,0,0
2022-04-12,43.0,70.0,70.0,0,observada,3767.0,12.0,12.0,0,0
2022-04-13,40.0,,,1,sin_imputar_hard,5037.0,7.0,17.0,1,0
2022-04-14,52.0,87.0,87.0,0,observada,5452.0,13.0,11.0,0,0
2022-04-15,52.0,81.0,81.0,0,observada,4799.0,14.0,10.0,0,0
2022-04-16,44.0,,77.25,1,roll_mediana,5387.0,13.0,11.0,0,0
2022-04-17,42.0,,76.7,1,baseline_FCr,3331.0,11.0,13.0,0,0
2022-04-18,47.0,86.5,86.5,0,observada,9970.0,18.0,6.0,0,0
2022-04-19,45.0,84.0,84.0,0,observada,3708.0,8.0,16.0,0,0
2022-04-20,41.0,79.5,79.5,0,observada,5127.0,9.0,15.0,0,0
2022-04-21,52.0,87.5,87.5,0,observada,5967.0,12.0,12.0,0,0
2022-04-22,49.0,91.0,91.0,0,observada,4076.0,11.0,13.0,0,0
2022-04-23,59.13,,86.5,1,roll_mediana,6184.0,14.0,10.0,0,0
2022-04-24,51.0,82.0,82.0,0,observada,3001.0,9.0,15.0,0,0
2022-04-25,46.0,82.5,82.5,0,observada,10401.0,16.0,8.0,0,0
2022-04-26,46.0,68.0,68.0,0,observada,15276.0,16.0,8.0,0,0
2022-04-27,47.0,68.0,68.0,0,observada,12536.0,16.0,8.0,0,0
2022-04-28,47.0,88.0,88.0,0,observada,14137.0,16.0,8.0,0,0
2022-04-29,47.0,79.5,79.5,0,observada,13863.0,18.0,6.0,0,0
2022-04-30,57.0,91.0,91.0,0,observada,6308.0,10.0,14.0,0,0
2022-05-01,48.0,,82.0,1,roll_mediana,4593.0,13.0,11.0,0,0
2022-05-02,47.487,118.5,118.5,0,observada,6599.0,12.0,12.0,0,0
2022-05-03,46.0,80.0,80.0,0,observada,10535.0,14.0,10.0,0,0
2022-05-04,47.0,,84.0,1,roll_mediana,13103.0,15.0,9.0,0,0
2022-05-05,49.0,78.5,78.5,0,observada,11052.0,17.0,7.0,0,0
2022-05-06,48.0,78.5,78.5,0,observada,15986.2,18.0,6.0,0,0
2022-05-07,54.0846,94.75,94.75,0,observada,4665.0,10.0,14.0,0,0
2022-05-08,53.197,,80.0,1,roll_mediana,10284.0,18.0,6.0,0,0
2022-05-09,43.0,104.0,104.0,0,observada,12073.0,16.0,8.0,0,0
2022-05-10,41.0,83.0,83.0,0,observada,13165.0,16.0,8.0,0,0
2022-05-11,47.0,82.0,82.0,0,observada,15695.0,19.0,5.0,0,0
2022-05-12,41.0,84.5,84.5,0,observada,8260.0,14.0,10.0,0,0
2022-05-13,45.0,,83.75,1,roll_mediana,12683.0,19.0,5.0,0,0
2022-05-14,55.0,71.75,71.75,0,observada,2118.6,8.0,16.0,0,0
2022-05-15,44.0,,83.0,1,roll_mediana,5109.0,17.0,7.0,0,0
2022-05-16,43.0,81.0,81.0,0,observada,8093.0,14.0,10.0,0,0
2022-05-17,46.0,87.0,87.0,0,observada,11054.0,16.0,8.0,0,0
2022-05-18,43.0,74.0,74.0,0,observada,13534.0,17.0,7.0,0,0
2022-05-19,46.5315,75.0,75.0,0,observada,10966.0,17.0,7.0,0,0
2022-05-20,44.0,78.25,78.25,0,observada,11924.0,19.0,5.0,0,0
2022-05-21,44.0,,76.625,1,roll_mediana,4260.0,14.0,10.0,0,0
2022-05-22,47.0,70.0,70.0,0,observada,2386.0,9.0,15.0,0,0
